jud,uat,ALTII_pct,CĂLIN GEORGESCU_pct,ELENA-VALERICA LASCONI_pct,GEORGE-NICOLAE SIMION_pct,HUNOR KELEMEN_pct,ION-MARCEL CIOLACU_pct,NICOLAE-IONEL CIUCĂ_pct,Prezenta,Castigator,Procent castigator,Lat,Long,Mediu
IAȘI,MOGOȘEȘTI-SIRET,5.23,24.38,9.92,17.18,0.08,16.88,26.34,44.95,NICOLAE-IONEL CIUCĂ,26.34,47.12627309,26.75267871,RURAL
IAȘI,MOVILENI,5.71,24.74,6.55,14.14,0.42,23.18,25.26,41.6,NICOLAE-IONEL CIUCĂ,25.26,47.31489204,27.38104075,RURAL
IAȘI,MOȘNA,5.6,18.85,5.91,15.34,0,18.69,35.62,10.84,NICOLAE-IONEL CIUCĂ,35.62,46.91437769,27.97288793,RURAL
IAȘI,MOȚCA,6.11,31.19,6.61,18.87,0.06,28.82,8.31,41.89,CĂLIN GEORGESCU,31.19,47.22627763,26.61938907,RURAL
IAȘI,MUNICIPIUL IAȘI,17.5,17.04,35.35,9.26,0.32,14.76,5.73,48.67,ELENA-VALERICA LASCONI,35.35,47.15820009,27.59033587,URBAN
IAȘI,MUNICIPIUL PAȘCANI,12.69,27.72,13.42,13.65,0.09,26.05,6.38,38.44,CĂLIN GEORGESCU,27.72,47.24882603,26.72320025,URBAN
IAȘI,MĂDÂRJAC,7.46,20.54,4.97,26.86,0.23,36.79,3.16,39.56,ION-MARCEL CIOLACU,36.79,47.05421543,27.28845253,RURAL
IAȘI,ORAȘ HÂRLĂU,9.4,25.52,11.32,18.25,0.28,26.98,8.23,28.39,ION-MARCEL CIOLACU,26.98,47.42949543,26.90211758,URBAN
IAȘI,ORAȘ PODU ILOAIEI,8.11,29.67,12.04,19.08,0.03,16.04,15.02,34.81,CĂLIN GEORGESCU,29.67,47.21149652,27.27056041,URBAN
IAȘI,ORAȘ TÂRGU FRUMOS,10.47,30.07,15.3,15.51,0.28,19.89,8.46,39.37,CĂLIN GEORGESCU,30.07,47.22387586,27.00328766,URBAN
IAȘI,OȚELENI,5.8,22.3,8.98,18.86,0.27,18.31,25.48,39.46,NICOLAE-IONEL CIUCĂ,25.48,47.08848637,27.02785674,RURAL
IAȘI,PLUGARI,4.21,23.67,2.31,10.93,0.2,17.05,41.62,38.58,NICOLAE-IONEL CIUCĂ,41.62,47.48843046,27.11092374,RURAL
IAȘI,POPEȘTI,5.13,24.85,9.01,28.81,0.08,17.86,14.24,20.43,GEORGE-NICOLAE SIMION,28.81,47.13697383,27.26285238,RURAL
IAȘI,POPRICANI,10.81,30.63,17.24,16.57,0.28,15.87,8.62,47.41,CĂLIN GEORGESCU,30.63,47.27482205,27.5236459,RURAL
IAȘI,PRISĂCANI,8.65,23.66,13.6,15.34,0.17,28.42,10.14,18.03,ION-MARCEL CIOLACU,28.42,47.06328701,27.89223368,RURAL
IAȘI,PROBOTA,7.33,22.92,8.42,19.47,0.27,18.3,23.28,40.79,NICOLAE-IONEL CIUCĂ,23.28,47.38923642,27.49329169,RURAL
IAȘI,REDIU,15.75,20.66,34.67,8.83,0.13,12.21,7.74,51.47,ELENA-VALERICA LASCONI,34.67,47.23883603,27.46810084,RURAL
IAȘI,ROMÂNEȘTI,7.97,33.28,9.69,16.41,0.31,19.06,13.28,47.12,CĂLIN GEORGESCU,33.28,47.27478019,27.34153677,RURAL
IAȘI,ROȘCANI,2.41,18.95,3.43,22.58,0,35.48,17.14,44.37,ION-MARCEL CIOLACU,35.48,47.44942746,27.42325898,RURAL
IAȘI,RUGINOASA,5.96,29.11,10.15,19.17,0.11,30.4,5.1,39.52,ION-MARCEL CIOLACU,30.4,47.25523089,26.85080485,RURAL
IAȘI,RĂCHITENI,6.86,23.09,21.37,14.64,0.4,18.87,14.78,28.7,CĂLIN GEORGESCU,23.09,47.05472428,26.9074208,RURAL
IAȘI,RĂDUCĂNENI,8.5,24.23,11.95,14.4,0.29,30.09,10.56,28.16,ION-MARCEL CIOLACU,30.09,46.96513009,27.97409307,RURAL
IAȘI,SCHITU DUCA,9.03,21.27,12.89,18.43,0,19.59,18.79,45.76,CĂLIN GEORGESCU,21.27,47.0187667,27.74721556,RURAL
IAȘI,SCOBINȚI,6.72,31.28,9.53,18.26,0.17,21.87,12.17,39.42,CĂLIN GEORGESCU,31.28,47.41524331,26.96298102,RURAL
IAȘI,SCÂNTEIA,8.2,32.51,12.61,16.86,0.21,19.19,10.41,12.62,CĂLIN GEORGESCU,32.51,46.9233958,27.59375862,RURAL
IAȘI,SINEȘTI,4.82,17.3,7.2,14.84,0.09,13.35,42.41,37.08,NICOLAE-IONEL CIUCĂ,42.41,47.09546955,27.20192325,RURAL
IAȘI,SIREȚEL,3.54,27.12,5.51,19.8,0.16,40.1,3.78,35.42,ION-MARCEL CIOLACU,40.1,47.42139727,26.73068756,RURAL
IAȘI,STOLNICENI-PRĂJESCU,6.37,22.11,8.36,23.22,0.06,33.68,6.19,40.55,ION-MARCEL CIOLACU,33.68,47.18741311,26.74563749,RURAL
IAȘI,STRUNGA,8.97,25.35,8.19,19.16,0.52,31.36,6.45,35.83,ION-MARCEL CIOLACU,31.36,47.15743819,26.94947081,RURAL
IAȘI,TANSA,5.28,18.06,6.5,13,0.22,36.56,20.37,39.16,ION-MARCEL CIOLACU,36.56,46.89839743,27.25143996,RURAL
IAȘI,TODIREȘTI,8.33,33.55,7.34,14.83,0.21,15.54,20.2,38.3,CĂLIN GEORGESCU,33.55,47.33477268,26.8466371,RURAL
IAȘI,TOMEȘTI,13.66,29.45,20.58,15.09,0.16,15.95,5.11,47.76,CĂLIN GEORGESCU,29.45,47.11390659,27.7096125,RURAL
IAȘI,TRIFEȘTI,4.76,23.69,4.4,14.12,0.07,12.09,40.88,50.03,NICOLAE-IONEL CIUCĂ,40.88,47.45200495,27.51109723,RURAL
IAȘI,TĂTĂRUȘI,6.14,22.54,7.24,18.71,0.1,41.7,3.57,47.46,ION-MARCEL CIOLACU,41.7,47.35232221,26.56658687,RURAL
IAȘI,UNGHENI,7.92,32.71,14.1,21.46,0.14,15.28,8.4,42.94,CĂLIN GEORGESCU,32.71,47.20451437,27.7415128,RURAL
IAȘI,VALEA LUPULUI,17.49,18.82,40.68,8.32,0.25,7.68,6.76,61.35,ELENA-VALERICA LASCONI,40.68,47.19342255,27.49643187,RURAL
IAȘI,VALEA SEACĂ,6.83,32.79,8.89,17.95,0.11,30.17,3.27,38.13,CĂLIN GEORGESCU,32.79,47.28754627,26.6637284,RURAL
IAȘI,VICTORIA,8.76,27.71,10.62,22.63,0,18.78,11.47,38.39,CĂLIN GEORGESCU,27.71,47.30358033,27.59661303,RURAL
IAȘI,VLĂDENI,6.41,21.96,9.65,16.7,0.5,20.59,24.19,44.21,NICOLAE-IONEL CIUCĂ,24.19,47.43228258,27.34428068,RURAL
IAȘI,VOINEȘTI,6.53,23.72,10.79,20.25,0.17,30.24,8.31,30.69,ION-MARCEL CIOLACU,30.24,47.06281803,27.416132,RURAL
IAȘI,VÂNĂTORI,6.26,34.01,8.52,16.76,0,30.14,4.3,41.11,CĂLIN GEORGESCU,34.01,47.33842031,26.76506793,RURAL
IAȘI,ȘCHEIA,10.01,24.35,8.03,13.84,0,30.53,13.23,34.14,ION-MARCEL CIOLACU,30.53,46.94167484,27.50592737,RURAL
IAȘI,ȘIPOTE,6.64,25.49,5.27,18.7,0.22,37.4,6.28,38.04,ION-MARCEL CIOLACU,37.4,47.47350237,27.20043626,RURAL
IAȘI,ȚIBANA,5.07,27.66,7.09,23.94,0.37,25.41,10.45,33.45,CĂLIN GEORGESCU,27.66,46.989558,27.31842728,RURAL
IAȘI,ȚIBĂNEȘTI,6.35,29.62,6.95,21.97,0.47,22.9,11.75,35.26,CĂLIN GEORGESCU,29.62,46.92315183,27.32036669,RURAL
IAȘI,ȚIGĂNAȘI,7.95,26.37,9.17,21.02,0.18,31.23,4.07,43.59,ION-MARCEL CIOLACU,31.23,47.34517705,27.46504034,RURAL
IAȘI,ȚUȚORA,9.07,26.24,14.03,14.83,0,31.58,4.24,51.56,ION-MARCEL CIOLACU,31.58,47.14112065,27.78088341,RURAL
ILFOV,1 DECEMBRIE,12.41,23.96,19.19,18.17,0.11,15.79,10.36,52.41,CĂLIN GEORGESCU,23.96,44.2976655,26.06216417,RURAL
ILFOV,AFUMAȚI,9.52,23.13,16.58,13.49,0.14,10.88,26.26,66.55,NICOLAE-IONEL CIUCĂ,26.26,44.5389519,26.26451729,RURAL
ILFOV,BALOTEȘTI,13.74,20.88,29.23,11.11,0.52,15.2,9.31,71.76,ELENA-VALERICA LASCONI,29.23,44.62253258,26.08858677,RURAL
ILFOV,BERCENI,15.21,22.6,25.95,10.45,0.18,11,14.6,78.65,ELENA-VALERICA LASCONI,25.95,44.3099247,26.20483673,RURAL
ILFOV,BRĂNEȘTI,12.72,28.1,19.65,12.02,0.18,14.76,12.56,68.45,CĂLIN GEORGESCU,28.1,44.45646574,26.37098541,RURAL
ILFOV,CERNICA,7.27,26.57,11.16,15.84,0.21,14.16,24.8,66.07,CĂLIN GEORGESCU,26.57,44.39271809,26.2905697,RURAL
ILFOV,CHIAJNA,14.99,24.68,34.15,9.91,0.17,8.47,7.61,62.83,ELENA-VALERICA LASCONI,34.15,44.44942774,25.9730017,RURAL
ILFOV,CIOLPANI,9.77,24.45,15.97,16.22,0.25,17.09,16.26,55.35,CĂLIN GEORGESCU,24.45,44.72328354,26.0970784,RURAL
ILFOV,CIOROGÂRLA,12.35,26.52,17.43,14.51,0.23,16.23,12.72,59.33,CĂLIN GEORGESCU,26.52,44.43327628,25.87497969,RURAL
ILFOV,CLINCENI,12.88,24.43,20.79,13.71,0.2,13.31,14.68,67.71,CĂLIN GEORGESCU,24.43,44.37981534,25.93522976,RURAL
ILFOV,COPĂCENI,9.09,29.86,13.92,16.08,0.14,15.31,15.59,58.55,CĂLIN GEORGESCU,29.86,44.27021797,26.09622033,RURAL
ILFOV,CORBEANCA,17.65,14.95,39.83,10.2,0.59,8.65,8.14,76.55,ELENA-VALERICA LASCONI,39.83,44.59607442,26.02724434,RURAL
ILFOV,CORNETU,14.38,26.86,18.89,15.48,0.13,14.21,10.05,57.11,CĂLIN GEORGESCU,26.86,44.34674862,25.93279464,RURAL
ILFOV,DASCĂLU,9.9,29.24,18.17,16.25,0.13,21.42,4.91,58.2,CĂLIN GEORGESCU,29.24,44.59889807,26.24426294,RURAL
ILFOV,DOBROEȘTI,15.02,25.25,27.39,10.92,0.2,14.25,6.97,56.01,ELENA-VALERICA LASCONI,27.39,44.46737054,26.18855939,RURAL
ILFOV,DOMNEȘTI,14.18,25.14,23.65,12.79,0.19,12.56,11.49,66.9,CĂLIN GEORGESCU,25.14,44.40338902,25.91265874,RURAL
ILFOV,DRAGOMIREȘTI-VALE,13.51,27.06,23.15,12.25,0.3,11.56,12.17,71.78,CĂLIN GEORGESCU,27.06,44.47802824,25.93423773,RURAL
ILFOV,DĂRĂȘTI-ILFOV,9.49,24.52,11.78,20.12,0.09,27.07,6.94,52.33,ION-MARCEL CIOLACU,27.07,44.31458629,26.02470403,RURAL
ILFOV,GLINA,9.92,24.54,15.43,17.7,0.22,11.53,20.64,58.88,CĂLIN GEORGESCU,24.54,44.3765594,26.24764694,RURAL
ILFOV,GRUIU,8.87,29.17,10.93,18.6,0.18,14.65,17.61,58.39,CĂLIN GEORGESCU,29.17,44.70988966,26.23674411,RURAL
ILFOV,GRĂDIȘTEA,9.79,31.19,10.27,16.4,0.31,19.54,12.49,53.02,CĂLIN GEORGESCU,31.19,44.65433588,26.32050282,RURAL
ILFOV,GĂNEASA,4.57,25.88,11.03,14.11,0.22,10.34,33.84,54.63,NICOLAE-IONEL CIUCĂ,33.84,44.50898168,26.32817445,RURAL
ILFOV,JILAVA,9.46,23.89,11.23,18.96,0.24,17.71,18.51,64.51,CĂLIN GEORGESCU,23.89,44.33910409,26.09650918,RURAL
ILFOV,MOARA VLĂSIEI,10.92,29.96,17.64,13.07,0.28,10.04,18.11,60.65,CĂLIN GEORGESCU,29.96,44.63299287,26.21016884,RURAL
ILFOV,MOGOȘOAIA,14.3,14.84,26.63,11.66,0.64,9.24,22.68,65.31,ELENA-VALERICA LASCONI,26.63,44.53844483,26.00883233,RURAL
ILFOV,NUCI,7.62,26.35,9.77,12.06,0.07,14.56,29.58,71.18,NICOLAE-IONEL CIUCĂ,29.58,44.72340645,26.31615664,RURAL
ILFOV,ORAȘ BRAGADIRU,16.46,25.4,27.05,11.73,0.21,11.1,8.05,66.93,ELENA-VALERICA LASCONI,27.05,44.38038155,25.98986583,URBAN
ILFOV,ORAȘ BUFTEA,12.18,23.69,19.13,13.94,0.25,16.07,14.73,57.5,CĂLIN GEORGESCU,23.69,44.55541009,25.95078053,URBAN
ILFOV,ORAȘ CHITILA,13.68,24.4,22.63,13.19,0.24,15.34,10.52,58.81,CĂLIN GEORGESCU,24.4,44.49691202,25.97638625,URBAN
ILFOV,ORAȘ MĂGURELE,12.31,21.42,20.73,12.71,0.26,14.78,17.78,76.11,CĂLIN GEORGESCU,21.42,44.34945401,26.01905086,URBAN
ILFOV,ORAȘ OTOPENI,18.19,17.5,35.04,8.46,0.54,11.33,8.93,75.34,ELENA-VALERICA LASCONI,35.04,44.55986543,26.08028899,URBAN
ILFOV,ORAȘ PANTELIMON,13.32,29.05,22.13,14.79,0.29,14.12,6.28,48.36,CĂLIN GEORGESCU,29.05,44.45379228,26.26613469,URBAN
ILFOV,ORAȘ POPEȘTI-LEORDENI,15.68,21.15,38.62,9.42,0.26,10.69,4.18,64.63,ELENA-VALERICA LASCONI,38.62,44.35484889,26.20384922,URBAN
ILFOV,ORAȘ VOLUNTARI,15.3,23.03,27.78,11.77,0.39,15.26,6.49,58.86,ELENA-VALERICA LASCONI,27.78,44.50752202,26.15024863,URBAN
ILFOV,PERIȘ,9.48,28.98,17.1,14.1,0.23,14.01,16.11,57.65,CĂLIN GEORGESCU,28.98,44.68687595,26.00764927,RURAL
ILFOV,PETRĂCHIOAIA,5.87,29.62,11.02,15.26,0.26,10.49,27.45,67.8,CĂLIN GEORGESCU,29.62,44.59342584,26.33913962,RURAL
ILFOV,SNAGOV,13.33,19.33,19.85,12.81,0.36,16.3,17.99,64.32,ELENA-VALERICA LASCONI,19.85,44.68375859,26.14097396,RURAL
ILFOV,TUNARI,15.73,18.27,33.57,11.77,0.44,13.72,6.51,75.6,ELENA-VALERICA LASCONI,33.57,44.56677057,26.14403579,RURAL
ILFOV,VIDRA,9.63,28.34,17.26,16.35,0.09,14.45,13.89,46.21,CĂLIN GEORGESCU,28.34,44.28423598,26.15150486,RURAL
ILFOV,ȘTEFĂNEȘTII DE JOS,8.71,19.68,27.16,14.16,0.33,11.36,18.59,60.72,ELENA-VALERICA LASCONI,27.16,44.54786181,26.19511968,RURAL
MARAMUREȘ,ARDUSAT,7.81,30.47,17.19,19.53,0.56,18.86,5.58,40.64,CĂLIN GEORGESCU,30.47,47.63722134,23.37968945,RURAL
MARAMUREȘ,ARINIȘ,7.59,20.07,12.3,16.46,7.96,32.19,3.44,65.14,ION-MARCEL CIOLACU,32.19,47.50180519,23.21225832,RURAL
MARAMUREȘ,ASUAJU DE SUS,9.53,15.52,13.23,8.29,0.53,23.99,28.92,58.7,NICOLAE-IONEL CIUCĂ,28.92,47.56937065,23.16755142,RURAL
MARAMUREȘ,BICAZ,10.17,17.92,6.54,21.55,1.21,30.51,12.11,55.23,ION-MARCEL CIOLACU,30.51,47.45861624,23.01276978,RURAL
MARAMUREȘ,BISTRA,4.97,24,5.6,20.99,0.86,19.7,23.9,30.08,CĂLIN GEORGESCU,24,47.87557378,24.2462584,RURAL
MARAMUREȘ,BOCICOIU MARE,7.17,21.74,10.83,38.95,1.65,16.07,3.59,37.97,GEORGE-NICOLAE SIMION,38.95,47.94694897,24.01451038,RURAL
MARAMUREȘ,BOGDAN VODĂ,8.17,20.24,5.61,12.07,0.49,20.98,32.44,34.55,NICOLAE-IONEL CIUCĂ,32.44,47.70041495,24.29562975,RURAL
MARAMUREȘ,BOIU MARE,10.52,24.22,10.76,13.9,0.67,34.3,5.61,48.4,ION-MARCEL CIOLACU,34.3,47.4066545,23.58202108,RURAL
MARAMUREȘ,BOTIZA,3.74,23,5.93,20.7,0.24,41.28,5.08,41.61,ION-MARCEL CIOLACU,41.28,47.65662796,24.11387742,RURAL
MARAMUREȘ,BUDEȘTI,6.34,23.99,6.45,18.45,0.3,17.34,27.12,43.13,NICOLAE-IONEL CIUCĂ,27.12,47.70677483,23.95770313,RURAL
MARAMUREȘ,BÂRSANA,5.42,28.36,8.53,16.72,0.34,28.62,11.98,31.24,ION-MARCEL CIOLACU,28.62,47.82165644,24.0702293,RURAL
MARAMUREȘ,BĂIUȚ,10.03,12.16,17.53,15.38,12.88,24.15,7.87,31.87,ION-MARCEL CIOLACU,24.15,47.62171621,23.99605071,RURAL
MARAMUREȘ,BĂIȚA DE SUB CODRU,6,22.96,8.32,20.49,0.31,31.74,10.17,44.48,ION-MARCEL CIOLACU,31.74,47.53764514,23.1331613,RURAL
MARAMUREȘ,BĂSEȘTI,10.68,14.92,9.21,22.84,0.74,18.42,23.2,51.84,NICOLAE-IONEL CIUCĂ,23.2,47.49602798,23.11365234,RURAL
MARAMUREȘ,CERNEȘTI,10.21,22.43,19.94,22.03,1.21,18.01,6.19,44.06,CĂLIN GEORGESCU,22.43,47.55570021,23.80774959,RURAL
MARAMUREȘ,CICÂRLĂU,14.88,26.79,15.97,19.24,1.07,15.76,6.28,41.17,CĂLIN GEORGESCU,26.79,47.72809767,23.39319843,RURAL
MARAMUREȘ,COAȘ,8.89,22.06,16.19,20.48,0.95,22.86,8.57,52.97,ION-MARCEL CIOLACU,22.86,47.51936275,23.59664797,RURAL
MARAMUREȘ,COLTĂU,8.94,9.18,11.19,6.79,55.97,4.03,3.9,34.5,HUNOR KELEMEN,55.97,47.59452841,23.52364227,RURAL
MARAMUREȘ,COPALNIC-MĂNĂȘTUR,9.83,21.84,16.85,20.6,0.82,15.12,14.93,45.53,CĂLIN GEORGESCU,21.84,47.51907829,23.68761258,RURAL
MARAMUREȘ,COROIENI,9.56,14.19,6.64,11.87,1.01,16.1,40.64,59.15,NICOLAE-IONEL CIUCĂ,40.64,47.37049483,23.77566529,RURAL
MARAMUREȘ,CUPȘENI,5.6,17.93,8.54,16.22,1.42,27.8,22.49,39.24,ION-MARCEL CIOLACU,27.8,47.55031685,23.9268032,RURAL
MARAMUREȘ,CÂMPULUNG LA TISA,3.59,13.56,7.35,9.97,57.19,6.21,2.12,30.7,HUNOR KELEMEN,57.19,47.96585992,23.76036646,RURAL
MARAMUREȘ,CĂLINEȘTI,6.22,30.11,7.37,19.68,0.74,23.58,12.32,37.39,CĂLIN GEORGESCU,30.11,47.76822074,24.00894449,RURAL
MARAMUREȘ,DESEȘTI,7.02,20.51,12.22,15.73,0.85,13.82,29.86,50.9,NICOLAE-IONEL CIUCĂ,29.86,47.75744497,23.78994092,RURAL
MARAMUREȘ,DUMBRĂVIȚA,9.43,24.89,15.91,15.26,0.75,13.62,20.15,54.81,CĂLIN GEORGESCU,24.89,47.59613674,23.65435425,RURAL
MARAMUREȘ,FĂRCAȘA,13.07,30.71,14.42,13.72,0.51,14.62,12.95,46.62,CĂLIN GEORGESCU,30.71,47.60010954,23.33428581,RURAL
MARAMUREȘ,GIULEȘTI,7.26,22.02,10.45,17.53,0.6,15.46,26.68,44.26,NICOLAE-IONEL CIUCĂ,26.68,47.83762367,23.86465589,RURAL
MARAMUREȘ,GROȘI,13.81,22.43,28.37,12.95,1.4,9.68,11.35,48,ELENA-VALERICA LASCONI,28.37,47.61424491,23.5889746,RURAL
MARAMUREȘ,GROȘII ȚIBLEȘULUI,3.83,20.77,8.01,17.83,3.39,13.43,32.73,52.55,NICOLAE-IONEL CIUCĂ,32.73,47.53012203,24.13870341,RURAL
MARAMUREȘ,GÂRDANI,8.4,19.3,15.44,15.94,0.5,29.36,11.07,54.26,ION-MARCEL CIOLACU,29.36,47.55830158,23.29614143,RURAL
MARAMUREȘ,IEUD,6.63,31.05,8.9,11.07,0.54,30.94,10.86,26.54,CĂLIN GEORGESCU,31.05,47.63863209,24.20768648,RURAL
MARAMUREȘ,LEORDINA,11.75,22.31,8.93,19.17,0.5,29.75,7.6,31.57,ION-MARCEL CIOLACU,29.75,47.77240424,24.26627491,RURAL
MARAMUREȘ,LĂPUȘ,7.87,28.41,7.6,17.4,0.52,13.37,24.83,40.86,CĂLIN GEORGESCU,28.41,47.53741255,24.03294571,RURAL
MARAMUREȘ,MIREȘU MARE,11.59,24.93,9.65,15.29,0.47,29.89,8.17,50.42,ION-MARCEL CIOLACU,29.89,47.48640726,23.368989,RURAL
MARAMUREȘ,MOISEI,6.95,26.76,8.92,20.45,0.17,26.33,10.42,30.21,CĂLIN GEORGESCU,26.76,47.62750918,24.58258361,RURAL
MARAMUREȘ,MUNICIPIUL BAIA MARE,16.62,19.01,26.82,11.62,5.88,13.07,7,42.81,ELENA-VALERICA LASCONI,26.82,47.73962634,23.60896262,URBAN
MARAMUREȘ,MUNICIPIUL SIGHETU MARMAȚIEI,11.1,22.3,15.17,16.16,7.85,20.43,6.97,34.94,CĂLIN GEORGESCU,22.3,47.89911014,23.84961322,URBAN
MARAMUREȘ,OARȚA DE JOS,12.31,26.96,11.68,15.07,2.55,21.87,9.55,52.84,CĂLIN GEORGESCU,26.96,47.46071868,23.10018837,RURAL
MARAMUREȘ,OCNA ȘUGATAG,10.52,25.57,13.31,19.86,6.48,14.91,9.34,41.25,CĂLIN GEORGESCU,25.57,47.767,23.90634545,RURAL
MARAMUREȘ,ONCEȘTI,6.53,25.05,9.26,20.87,0.18,31.76,6.35,45.2,ION-MARCEL CIOLACU,31.76,47.85100289,23.98735079,RURAL
MARAMUREȘ,ORAȘ BAIA SPRIE,12.24,22.4,22.04,16.37,7.23,14.18,5.56,41.48,CĂLIN GEORGESCU,22.4,47.67715352,23.71070198,URBAN
MARAMUREȘ,ORAȘ BORȘA,7.45,32.82,9.15,23.6,1.5,19.94,5.53,27.34,CĂLIN GEORGESCU,32.82,47.65507458,24.80623505,URBAN
MARAMUREȘ,ORAȘ CAVNIC,8.77,29.36,15.86,19.43,2.71,14.21,9.64,35.83,CĂLIN GEORGESCU,29.36,47.65997503,23.86207554,URBAN
MARAMUREȘ,ORAȘ DRAGOMIREȘTI,7.01,27.24,6.49,18.16,0.39,28.27,12.45,31.29,ION-MARCEL CIOLACU,28.27,47.60066205,24.26987914,URBAN
MARAMUREȘ,ORAȘ SEINI,10.91,22.07,14.03,14.92,8.99,23.3,5.77,42.37,ION-MARCEL CIOLACU,23.3,47.75507113,23.28962078,URBAN
MARAMUREȘ,ORAȘ SĂLIȘTEA DE SUS,9.62,21.47,14.73,18.99,0.39,29.07,5.74,32.55,ION-MARCEL CIOLACU,29.07,47.63390334,24.35799498,URBAN
MARAMUREȘ,ORAȘ TÂRGU LĂPUȘ,12.27,21.02,12.95,17.29,5.87,18.74,11.87,39.19,CĂLIN GEORGESCU,21.02,47.44888493,23.86799996,URBAN
MARAMUREȘ,ORAȘ TĂUȚII-MĂGHERĂUȘ,12.63,23.74,24.86,13.04,5.96,10.98,8.78,52.6,ELENA-VALERICA LASCONI,24.86,47.72175222,23.48787922,URBAN
MARAMUREȘ,ORAȘ ULMENI,4.33,12.58,6.8,14.06,19.38,38.96,3.88,53.74,ION-MARCEL CIOLACU,38.96,47.45841871,23.28225228,URBAN
MARAMUREȘ,ORAȘ VIȘEU DE SUS,10.22,26.21,12.59,18.12,1.53,22.79,8.52,29.98,CĂLIN GEORGESCU,26.21,47.75797443,24.62843632,URBAN
MARAMUREȘ,ORAȘ ȘOMCUTA MARE,9.58,22.01,11.1,19.48,1.09,30.86,5.88,46.37,ION-MARCEL CIOLACU,30.86,47.47939862,23.50305429,URBAN
MARAMUREȘ,PETROVA,8.27,20.66,8.1,21.49,1.16,21.32,19.01,31.9,GEORGE-NICOLAE SIMION,21.49,47.82885257,24.19078123,RURAL
MARAMUREȘ,POIENILE DE SUB MUNTE,4.33,38.33,3.2,24.73,0.67,24.43,4.3,32.39,CĂLIN GEORGESCU,38.33,47.86652597,24.53416808,RURAL
MARAMUREȘ,POIENILE IZEI,4.19,10.16,6.77,6.57,0.2,65.94,6.18,74.34,ION-MARCEL CIOLACU,65.94,47.69869401,24.1074067,RURAL
MARAMUREȘ,RECEA,13.45,24.06,20.95,14.59,2.37,15.44,9.14,56.82,CĂLIN GEORGESCU,24.06,47.62420778,23.47812433,RURAL
MARAMUREȘ,REMETEA CHIOARULUI,8.93,27.31,15.06,14.58,6.8,21.96,5.34,44.7,CĂLIN GEORGESCU,27.31,47.52197973,23.53158394,RURAL
MARAMUREȘ,REMEȚI,8.78,26.9,8.66,13.91,2.89,28.08,10.76,30.05,ION-MARCEL CIOLACU,28.08,47.97680706,23.57954288,RURAL
MARAMUREȘ,REPEDEA,7.69,34.25,4.36,28.98,0.59,21.52,2.6,33.08,CĂLIN GEORGESCU,34.25,47.88896815,24.39999723,RURAL
MARAMUREȘ,RONA DE JOS,6.32,29.31,5.57,23.19,0.37,31.17,4.08,33.19,ION-MARCEL CIOLACU,31.17,47.92100968,24.00692696,RURAL
MARAMUREȘ,RONA DE SUS,4.03,23.1,8.09,14.76,5.65,40.73,3.63,33,ION-MARCEL CIOLACU,40.73,47.88805446,24.07164819,RURAL
MARAMUREȘ,ROZAVLEA,6.67,21.31,6.45,13.66,0.22,18.91,32.79,34.39,NICOLAE-IONEL CIUCĂ,32.79,47.73740037,24.21224396,RURAL
MARAMUREȘ,RUSCOVA,7.46,28.88,5.66,21.49,0.16,13.7,22.64,28.73,CĂLIN GEORGESCU,28.88,47.80186603,24.31607555,RURAL
MARAMUREȘ,SARASĂU,7.58,35.78,12.44,17.42,0.36,22.87,3.55,37.02,CĂLIN GEORGESCU,35.78,47.94759461,23.80068117,RURAL
MARAMUREȘ,SATULUNG,9.17,22.74,12.34,17.34,0.75,31.9,5.75,50.26,ION-MARCEL CIOLACU,31.9,47.56241581,23.41871752,RURAL
MARAMUREȘ,STRÂMTURA,9.01,26.45,9.44,23.44,0.73,14.42,16.49,34.2,CĂLIN GEORGESCU,26.45,47.75899096,24.12230177,RURAL
MARAMUREȘ,SUCIU DE SUS,8.98,24.87,10.34,17.78,0.68,27.78,9.57,38.2,ION-MARCEL CIOLACU,27.78,47.42556083,24.03042885,RURAL
MARAMUREȘ,SĂCEL,4.52,18.9,10.72,20.22,0.22,21.44,23.98,35,NICOLAE-IONEL CIUCĂ,23.98,47.61817961,24.47346178,RURAL
MARAMUREȘ,SĂCĂLĂȘENI,12.34,24.88,15.84,17.69,1.07,16.42,11.76,49.43,CĂLIN GEORGESCU,24.88,47.56942715,23.56831425,RURAL
MARAMUREȘ,SĂLSIG,11.3,22.43,10.62,19.9,0.67,27.66,7.42,45.42,ION-MARCEL CIOLACU,27.66,47.52602076,23.28929699,RURAL
MARAMUREȘ,SĂPÂNȚA,4.41,26.27,5.49,17.16,0.59,20.39,25.69,38.96,CĂLIN GEORGESCU,26.27,47.91489438,23.67430941,RURAL
MARAMUREȘ,VADU IZEI,8.27,23.49,8.47,19.15,0.3,32.56,7.76,41.86,ION-MARCEL CIOLACU,32.56,47.87846802,23.96488847,RURAL
MARAMUREȘ,VALEA CHIOARULUI,9.45,21.13,9.56,14.17,1.3,34,10.39,51.11,ION-MARCEL CIOLACU,34,47.40708414,23.45675317,RURAL
MARAMUREȘ,VIMA MICĂ,9.88,22.48,10.27,16.86,1.36,27.91,11.24,46.17,ION-MARCEL CIOLACU,27.91,47.40853384,23.69808526,RURAL
